Tempo,Item,Taxa de giro em X,Taxa de giro em Y,Taxa de giro em Z,Aceleração em Z,Pitch,Roll,
Segundos,it,º/s,º/s,º/s,g,º,º,
3283,680,0,0,0,0.998,0,0,
3288,681,0,0,0,1.002,0,0,
3294,682,0,0,0,0.995,0,0,
3298,683,0,0,0,1.123,0,0,
3303,684,0,0,0,1.007,0,0,
3308,685,0,0,0,0.994,0,0,
3313,686,0,0,0,0.995,0,0,
3318,687,0,0,0,1.118,0,0,
3323,688,0,0,0,1.002,0,0,
3328,689,0,0,0,0.999,0,0,
3332,690,0,0,0,0.998,0,0,
3337,691,0,0,0,1.000,0,0,
3342,692,0,0,0,0.999,0,0,
3346,693,0,0,0,1.008,0,0,
3351,694,0,0,0,0.999,0,0,
3356,695,0,0,0,0.996,0,0,
3361,696,0,0,0,1.009,0,0,
3366,697,0,0,0,1.004,0,0,
3370,698,0,0,0,0.997,0,0,
3375,699,0,0,0,0.996,0,0,
3380,700,0,0,0,1.004,0,0,
3385,701,0,0,0,1.004,0,0,
3389,702,0,0,0,1.003,0,0,
3394,703,0,0,0,1.003,0,0,
3399,704,0,0,0,1.000,0,0,
3404,705,0,0,0,1.001,0,0,
3409,706,0,0,0,1.000,0,0,
3414,707,0,0,0,0.999,0,0,
3419,708,0,0,0,1.001,0,0,
3424,709,0,0,0,1.004,0,0,
3429,710,0,0,0,1.119,0,0,
3434,711,0,0,0,1.002,0,0,
3438,712,0,0,0,1.002,0,0,
3443,713,0,0,0,1.002,0,0,
3448,714,0,0,0,0.997,0,0,
3452,715,0,0,0,0.997,0,0,
3457,716,0,0,0,1.000,0,0,
3462,717,0,0,0,1.004,0,0,
3467,718,0,0,0,0.996,0,0,
3472,719,0,0,0,0.992,0,0,
3476,720,0,0,0,0.998,0,0,
3481,721,0,0,0,1.003,0,0,
3486,722,0,0,0,0.876,0,0,
3491,723,0,0,0,1.000,0,0,
3496,724,0,0,0,1.118,0,0,
3501,725,0,0,0,0.998,0,0,
3505,726,0,0,0,1.000,0,0,
3510,727,0,0,0,0.995,0,0,
3516,728,0,0,0,0.996,0,0,
3521,729,0,0,0,1.000,0,0,
3526,730,0,0,0,0.996,0,0,
3530,731,0,0,0,0.875,0,0,
3535,732,0,0,0,0.993,0,0,
3540,733,0,0,0,0.999,0,0,
3544,734,0,0,0,0.876,0,0,
3549,735,0,0,0,1.003,0,0,
3554,736,0,0,0,1.004,0,0,
3559,737,0,0,0,1.000,0,0,
3563,738,0,0,0,0.881,0,0,
3569,739,0,0,0,1.007,0,0,
3573,740,0,0,0,0.875,0,0,
3578,741,0,0,0,1.000,0,0,
3583,742,0,0,0,1.005,0,0,
3587,743,0,0,0,0.875,0,0,
3592,744,0,0,0,1.003,0,0,
3597,745,0,0,0,0.877,0,0,
3602,746,0,0,0,0.994,0,0,
3607,747,0,0,0,1.001,0,0,
3612,748,0,0,0,0.875,0,0,
3617,749,0,0,0,0.997,0,0,
3622,750,0,0,0,0.998,0,0,
3627,751,0,0,0,1.003,0,0,
3631,752,0,0,0,1.001,0,0,
3636,753,0,0,0,0.999,0,0,
3641,754,0,0,0,1.000,0,0,
3646,755,0,0,0,0.998,0,0,
3650,756,0,0,0,1.001,0,0,
3655,757,0,0,0,1.003,0,0,
3660,758,0,0,0,1.008,0,0,
3665,759,0,0,0,0.998,0,0,
3669,760,0,0,0,0.995,0,0,
3674,761,0,0,0,0.996,0,0,
3679,762,0,0,0,0.995,0,0,
3684,763,0,0,0,0.999,0,0,
3689,764,0,0,0,0.994,0,0,
3693,765,0,0,0,0.999,0,0,
3699,766,0,0,0,1.012,0,0,
3704,767,0,0,0,1.002,0,0,
3708,768,0,0,0,1.002,0,0,
3713,769,0,0,0,0.996,0,0,
3719,770,0,0,0,0.999,0,0,
3724,771,0,0,0,1.000,0,0,
3729,772,0,0,0,0.999,0,0,
3734,773,0,0,0,1.005,0,0,
3738,774,0,0,0,1.003,0,0,
3743,775,0,0,0,0.994,0,0,
3748,776,0,0,0,1.000,0,0,
3752,777,0,0,0,0.997,0,0,
3757,778,0,0,0,1.001,0,0,
3762,779,0,0,0,1.001,0,0,
3767,780,0,0,0,0.995,0,0,
3771,781,0,0,0,0.875,0,0,
3776,782,0,0,0,0.881,0,0,
3781,783,0,0,0,1.095,0,0,
3786,784,0,0,0,0.993,0,0,
3791,785,0,0,0,0.988,0,0,
3796,786,0,0,0,1.004,0,0,
3801,787,0,0,0,1.030,0,0,
3806,788,0,0,0,0.982,0,0,
3811,789,0,0,0,1.019,0,0,
3816,790,0,0,0,1.050,0,0,
3821,791,0,0,0,0.981,0,0,
3826,792,0,0,0,0.917,0,0,
3830,793,0,0,0,0.964,0,0,
3835,794,0,0,0,0.996,0,0,
3840,795,0,0,0,1.079,0,0,
3845,796,0,0,0,0.945,0,0,
3850,797,0,0,0,0.902,0,0,
3854,798,0,0,0,0.959,0,0,
3859,799,0,0,0,1.040,0,0,
3864,800,0,0,0,0.909,0,0,
3869,801,0,0,0,0.909,0,0,
3873,802,0,0,0,0.915,0,0,
3878,803,0,0,0,0.959,0,0,
3883,804,0,0,0,1.025,0,0,
3888,805,0,0,0,1.011,0,0,
3893,806,0,0,0,0.991,0,0,
3898,807,0,0,0,1.014,0,0,
3903,808,0,0,0,1.000,0,0,
3908,809,0,0,0,1.006,0,0,
3912,810,0,0,0,0.991,0,0,
3917,811,0,0,0,1.009,0,0,
3922,812,0,0,0,0.876,0,0,
3927,813,0,0,0,1.120,0,0,
3932,814,0,0,0,1.003,0,0,
3936,815,0,0,0,0.994,0,0,
3942,816,0,0,0,1.002,0,0,
3946,817,0,0,0,1.122,0,0,
3951,818,0,0,0,1.112,0,0,
3956,819,0,0,0,0.999,0,0,
3961,820,0,0,0,1.006,0,0,
3965,821,0,0,0,0.876,0,0,
3970,822,0,0,0,1.120,0,0,
3975,823,0,0,0,0.994,0,0,
3980,824,0,0,0,0.994,0,0,
3984,825,0,0,0,0.997,0,0,
3989,826,0,0,0,1.005,0,0,
3994,827,0,0,0,0.993,0,0,
3999,828,0,0,0,1.000,0,0,
4004,829,0,0,0,1.000,0,0,
4009,830,0,0,0,0.994,0,0,
4014,831,0,0,0,1.001,0,0,
4019,832,0,0,0,0.996,0,0,
4024,833,0,0,0,0.993,0,0,
4029,834,0,0,0,0.881,0,0,
4033,835,0,0,0,1.000,0,0,
4038,836,0,0,0,1.001,0,0,
4043,837,0,0,0,1.004,0,0,
4048,838,0,0,0,0.995,0,0,
4053,839,0,0,0,1.002,0,0,
4057,840,0,0,0,1.005,0,0,
4062,841,0,0,0,0.999,0,0,
4067,842,0,0,0,0.876,0,0,
4072,843,0,0,0,1.124,0,0,
4077,844,0,0,0,0.998,0,0,
4081,845,0,0,0,0.996,0,0,
4086,846,0,0,0,1.004,0,0,
4091,847,0,0,0,0.993,0,0,
4095,848,0,0,0,1.002,0,0,
4101,849,0,0,0,0.995,0,0,
4106,850,0,0,0,0.877,0,0,
4111,851,0,0,0,0.999,0,0,
4115,852,0,0,0,1.006,0,0,
4121,853,0,0,0,1.010,0,0,
4126,854,0,0,0,1.001,0,0,
4131,855,0,0,0,0.988,0,0,
4135,856,0,0,0,0.878,0,0,
4140,857,0,0,0,1.002,0,0,
4145,858,0,0,0,1.002,0,0,
4149,859,0,0,0,1.003,0,0,
4154,860,0,0,0,1.002,0,0,
4159,861,0,0,0,1.124,0,0,
4164,862,0,0,0,0.989,0,0,
4169,863,0,0,0,1.000,0,0,
4174,864,0,0,0,1.120,0,0,
4178,865,0,0,0,1.006,0,0,
4183,866,0,0,0,1.000,0,0,
4188,867,0,0,0,1.002,0,0,
4193,868,0,0,0,0.883,0,0,
4197,869,0,0,0,0.877,0,0,
4202,870,0,0,0,1.124,0,0,
4208,871,0,0,0,1.004,0,0,
4213,872,0,0,0,0.999,0,0,
4217,873,0,0,0,0.994,0,0,
4223,874,0,0,0,0.878,0,0,
4228,875,0,0,0,0.879,0,0,
4232,876,0,0,0,1.122,0,0,
4237,877,0,0,0,0.997,0,0,
4242,878,0,0,0,0.875,0,0,
4247,879,0,0,0,0.877,0,0,
4251,880,0,0,0,0.999,0,0,
4256,881,0,0,0,0.999,0,0,
4261,882,0,0,0,0.996,0,0,
4266,883,0,0,0,1.000,0,0,
4271,884,0,0,0,1.000,0,0,
4276,885,0,0,0,0.878,0,0,
4280,886,0,0,0,0.996,0,0,
4285,887,0,0,0,0.881,0,0,
4290,888,0,0,0,0.998,0,0,
4295,889,0,0,0,0.999,0,0,
4299,890,0,0,0,1.008,0,0,
4304,891,0,0,0,0.881,0,0,
4309,892,0,0,0,0.999,0,0,
4314,893,0,0,0,1.001,0,0,
4319,894,0,0,0,1.007,0,0,
4325,895,0,0,0,1.120,0,0,
4330,896,0,0,0,1.000,0,0,
4334,897,0,0,0,0.996,0,0,
4339,898,0,0,0,1.124,0,0,
4344,899,0,0,0,0.995,0,0,
4349,900,0,0,0,1.000,0,0,
4353,901,0,0,0,0.997,0,0,
4358,902,0,0,0,1.119,0,0,
4363,903,0,0,0,1.003,0,0,
4368,904,0,0,0,0.998,0,0,
4373,905,0,0,0,1.001,0,0,
4378,906,0,0,0,1.006,0,0,
4382,907,0,0,0,0.993,0,0,
4387,908,0,0,0,0.996,0,0,
4392,909,0,0,0,1.001,0,0,
4397,910,0,0,0,1.002,0,0,
4401,911,0,0,0,0.997,0,0,
4406,912,0,0,0,1.005,0,0,
4411,913,0,0,0,0.998,0,0,
4416,914,0,0,0,1.124,0,0,
4422,915,0,0,0,0.999,0,0,
4427,916,0,0,0,1.119,0,0,
4431,917,0,0,0,1.001,0,0,
4436,918,0,0,0,1.005,0,0,
4441,919,0,0,0,0.998,0,0,
4446,920,0,0,0,1.001,0,0,
4450,921,0,0,0,0.997,0,0,
4455,922,0,0,0,0.997,0,0,
4460,923,0,0,0,1.002,0,0,
4465,924,0,0,0,0.997,0,0,
4469,925,0,0,0,0.998,0,0,
4475,926,0,0,0,0.995,0,0,
4479,927,0,0,0,1.000,0,0,
4484,928,0,0,0,0.996,0,0,
4489,929,0,0,0,1.122,0,0,
4494,930,0,0,0,0.993,0,0,
4498,931,0,0,0,1.007,0,0,
4503,932,0,0,0,0.878,0,0,
4508,933,0,0,0,1.003,0,0,
4513,934,0,0,0,1.007,0,0,
4518,935,0,0,0,1.000,0,0,
4523,936,0,0,0,1.000,0,0,
4528,937,0,0,0,0.999,0,0,
4533,938,0,0,0,1.006,0,0,
4538,939,0,0,0,1.002,0,0,
4542,940,0,0,0,0.996,0,0,
4547,941,0,0,0,0.993,0,0,
4552,942,0,0,0,0.992,0,0,
4557,943,0,0,0,1.000,0,0,
4561,944,0,0,0,0.996,0,0,
4566,945,0,0,0,0.999,0,0,
4571,946,0,0,0,0.998,0,0,
4576,947,0,0,0,1.002,0,0,
4581,948,0,0,0,0.998,0,0,
4585,949,0,0,0,1.118,0,0,
4590,950,0,0,0,1.118,0,0,
4595,951,0,0,0,1.007,0,0,
4599,952,0,0,0,0.994,0,0,
4604,953,0,0,0,1.002,0,0,
4609,954,0,0,0,1.004,0,0,
4614,955,0,0,0,1.003,0,0,
4619,956,0,0,0,1.120,0,0,
4624,957,0,0,0,0.996,0,0,
4629,958,0,0,0,0.998,0,0,
4634,959,0,0,0,1.006,0,0,
4639,960,0,0,0,1.125,0,0,
4643,961,0,0,0,0.993,0,0,
4648,962,0,0,0,0.999,0,0,
4653,963,0,0,0,1.012,0,0,
4658,964,0,0,0,1.007,0,0,
4662,965,0,0,0,1.001,0,0,
4667,966,0,0,0,0.998,0,0,
4672,967,0,0,0,1.125,0,0,
4677,968,0,0,0,1.118,0,0,
4681,969,0,0,0,1.005,0,0,
4687,970,0,0,0,1.002,0,0,
4691,971,0,0,0,1.002,0,0,
4696,972,0,0,0,0.999,0,0,
4701,973,0,0,0,1.005,0,0,
4706,974,0,0,0,1.000,0,0,
4710,975,0,0,0,1.002,0,0,
4716,976,0,0,0,1.121,0,0,
4721,977,0,0,0,1.005,0,0,
4726,978,0,0,0,0.989,0,0,
4731,979,0,0,0,0.996,0,0,
4735,980,0,0,0,1.002,0,0,
4740,981,0,0,0,1.004,0,0,
4745,982,0,0,0,1.006,0,0,
4750,983,0,0,0,0.877,0,0,
4755,984,0,0,0,1.002,0,0,
4759,985,0,0,0,0.998,0,0,
4764,986,0,0,0,0.879,0,0,
4769,987,0,0,0,0.996,0,0,
4774,988,0,0,0,1.123,0,0,
4779,989,0,0,0,1.123,0,0,
4784,990,0,0,0,1.002,0,0,
4789,991,0,0,0,1.010,0,0,
4794,992,0,0,0,0.999,0,0,
4799,993,0,0,0,1.003,0,0,
4803,994,0,0,0,0.997,0,0,
4808,995,0,0,0,0.999,0,0,
4813,996,0,0,0,1.003,0,0,
4818,997,0,0,0,1.004,0,0,
4823,998,0,0,0,1.002,0,0,
4828,999,0,0,0,0.992,0,0,
4833,1000,0,0,0,0.990,0,0,
4838,1001,0,0,0,0.997,0,0,
4843,1002,0,0,0,0.998,0,0,
4848,1003,0,0,0,1.002,0,0,
4852,1004,0,0,0,0.996,0,0,
4857,1005,0,0,0,0.999,0,0,
4862,1006,0,0,0,1.119,0,0,
4866,1007,0,0,0,0.993,0,0,
4871,1008,0,0,0,0.999,0,0,
4876,1009,0,0,0,0.996,0,0,
4881,1010,0,0,0,0.877,0,0,
4885,1011,0,0,0,0.877,0,0,
4890,1012,0,0,0,1.008,0,0,
4895,1013,0,0,0,0.997,0,0,
4900,1014,0,0,0,1.007,0,0,
4905,1015,0,0,0,1.011,0,0,
4909,1016,0,0,0,0.988,0,0,
4914,1017,0,0,0,0.996,0,0,
4919,1018,0,0,0,1.004,0,0,
4924,1019,0,0,0,0.876,0,0,
4929,1020,0,0,0,1.002,0,0,
4934,1021,0,0,0,0.995,0,0,
4939,1022,0,0,0,1.008,0,0,
4944,1023,0,0,0,1.002,0,0,
4948,1024,0,0,0,0.994,0,0,
4954,1025,0,0,0,0.996,0,0,
4958,1026,0,0,0,1.009,0,0,
4963,1027,0,0,0,1.118,0,0,
4968,1028,0,0,0,0.992,0,0,
4972,1029,0,0,0,0.997,0,0,
4977,1030,0,0,0,1.009,0,0,
4982,1031,0,0,0,0.988,0,0,
4987,1032,0,0,0,0.992,0,0,
4991,1033,0,0,0,0.881,0,0,
4996,1034,0,0,0,1.005,0,0,
5001,1035,0,0,0,0.990,0,0,
5006,1036,0,0,0,0.998,0,0,
5011,1037,0,0,0,0.997,0,0,
5015,1038,0,0,0,0.875,0,0,
5021,1039,0,0,0,0.999,0,0,
5026,1040,0,0,0,1.005,0,0,
5031,1041,0,0,0,1.009,0,0,
5036,1042,0,0,0,0.995,0,0,
5041,1043,0,0,0,1.121,0,0,
5045,1044,0,0,0,1.124,0,0,
5050,1045,0,0,0,1.009,0,0,
5055,1046,0,0,0,0.994,0,0,
5060,1047,0,0,0,1.000,0,0,
5065,1048,0,0,0,1.000,0,0,
5070,1049,0,0,0,0.876,0,0,
5074,1050,0,0,0,1.004,0,0,
5079,1051,0,0,0,0.990,0,0,
5084,1052,0,0,0,1.000,0,0,
5089,1053,0,0,0,0.878,0,0,
5093,1054,0,0,0,0.997,0,0,
5098,1055,0,0,0,1.003,0,0,
5103,1056,0,0,0,1.003,0,0,
5107,1057,0,0,0,0.999,0,0,
5113,1058,0,0,0,1.124,0,0,
5117,1059,0,0,0,1.009,0,0,
5123,1060,0,0,0,0.999,0,0,
5128,1061,0,0,0,1.005,0,0,
5133,1062,0,0,0,1.124,0,0,
5138,1063,0,0,0,1.008,0,0,
5142,1064,0,0,0,1.000,0,0,
5147,1065,0,0,0,0.876,0,0,
5152,1066,0,0,0,0.997,0,0,
5156,1067,0,0,0,0.994,0,0,
5161,1068,0,0,0,0.876,0,0,
5166,1069,0,0,0,0.993,0,0,
5171,1070,0,0,0,0.999,0,0,
5176,1071,0,0,0,0.997,0,0,
5180,1072,0,0,0,1.000,0,0,
5185,1073,0,0,0,1.005,0,0,
5190,1074,0,0,0,1.005,0,0,
5195,1075,0,0,0,0.993,0,0,
5200,1076,0,0,0,0.992,0,0,
5204,1077,0,0,0,1.124,0,0,
5209,1078,0,0,0,1.000,0,0,
5214,1079,0,0,0,1.002,0,0,
5219,1080,0,0,0,1.002,0,0,
5224,1081,0,0,0,0.998,0,0,
5229,1082,0,0,0,1.004,0,0,
5234,1083,0,0,0,0.878,0,0,
5239,1084,0,0,0,0.993,0,0,
5244,1085,0,0,0,1.001,0,0,
5248,1086,0,0,0,1.005,0,0,
5253,1087,0,0,0,0.996,0,0,
5258,1088,0,0,0,1.004,0,0,
5263,1089,0,0,0,0.999,0,0,
5267,1090,0,0,0,0.996,0,0,
5272,1091,0,0,0,1.125,0,0,
5277,1092,0,0,0,1.001,0,0,
5282,1093,0,0,0,1.002,0,0,
5287,1094,0,0,0,0.996,0,0,
5292,1095,0,0,0,1.000,0,0,
5297,1096,0,0,0,1.002,0,0,
5301,1097,0,0,0,1.000,0,0,
5306,1098,0,0,0,0.999,0,0,
5311,1099,0,0,0,0.999,0,0,
5316,1100,0,0,0,0.881,0,0,
5320,1101,0,0,0,1.000,0,0,
5326,1102,0,0,0,1.011,0,0,
5331,1103,0,0,0,1.004,0,0,
5336,1104,0,0,0,0.991,0,0,
5341,1105,0,0,0,1.123,0,0,
5346,1106,0,0,0,1.121,0,0,
5350,1107,0,0,0,0.997,0,0,
5355,1108,0,0,0,0.998,0,0,
5360,1109,0,0,0,0.997,0,0,
5364,1110,0,0,0,0.994,0,0,
5369,1111,0,0,0,0.878,0,0,
5374,1112,0,0,0,1.122,0,0,
5379,1113,0,0,0,1.123,0,0,
5384,1114,0,0,0,0.996,0,0,
5388,1115,0,0,0,1.004,0,0,
5393,1116,0,0,0,0.998,0,0,
5398,1117,0,0,0,0.996,0,0,
5403,1118,0,0,0,1.001,0,0,
5407,1119,0,0,0,0.998,0,0,
5412,1120,0,0,0,0.989,0,0,
5417,1121,0,0,0,1.006,0,0,
5421,1122,0,0,0,1.000,0,0,
5427,1123,0,0,0,0.991,0,0,
5432,1124,0,0,0,1.003,0,0,
5437,1125,0,0,0,1.123,0,0,
5442,1126,0,0,0,1.002,0,0,
5447,1127,0,0,0,1.001,0,0,
5451,1128,0,0,0,1.124,0,0,
5456,1129,0,0,0,1.000,0,0,
5461,1130,0,0,0,1.003,0,0,
5465,1131,0,0,0,1.002,0,0,
5470,1132,0,0,0,1.003,0,0,
5475,1133,0,0,0,1.010,0,0,
5479,1134,0,0,0,0.994,0,0,
5485,1135,0,0,0,1.002,0,0,
5489,1136,0,0,0,1.000,0,0,
5494,1137,0,0,0,1.000,0,0,
5499,1138,0,0,0,1.001,0,0,
5504,1139,0,0,0,1.010,0,0,
5508,1140,0,0,0,1.000,0,0,
5513,1141,0,0,0,1.007,0,0,
5518,1142,0,0,0,1.006,0,0,
5522,1143,0,0,0,1.000,0,0,
5528,1144,0,0,0,1.122,0,0,
5533,1145,0,0,0,0.878,0,0,
5538,1146,0,0,0,0.993,0,0,
5543,1147,0,0,0,0.999,0,0,
5548,1148,0,0,0,0.989,0,0,
5553,1149,0,0,0,0.997,0,0,
5557,1150,0,0,0,0.997,0,0,
5562,1151,0,0,0,1.005,0,0,
5567,1152,0,0,0,1.120,0,0,
5572,1153,0,0,0,1.000,0,0,
5576,1154,0,0,0,1.001,0,0,
5581,1155,0,0,0,1.000,0,0,
5586,1156,0,0,0,0.996,0,0,
5591,1157,0,0,0,1.123,0,0,
5596,1158,0,0,0,0.875,0,0,
5601,1159,0,0,0,1.008,0,0,
5605,1160,0,0,0,0.996,0,0,
5610,1161,0,0,0,0.998,0,0,
5615,1162,0,0,0,1.000,0,0,
5620,1163,0,0,0,1.005,0,0,
5624,1164,0,0,0,1.118,0,0,
5630,1165,0,0,0,0.995,0,0,
5635,1166,0,0,0,1.000,0,0,
5640,1167,0,0,0,1.004,0,0,
5645,1168,0,0,0,0.996,0,0,
5650,1169,0,0,0,1.009,0,0,
5654,1170,0,0,0,0.875,0,0,
5659,1171,0,0,0,1.007,0,0,
5664,1172,0,0,0,0.999,0,0,
5668,1173,0,0,0,0.990,0,0,
5673,1174,0,0,0,1.008,0,0,
5678,1175,0,0,0,1.007,0,0,
5682,1176,0,0,0,0.997,0,0,
5687,1177,0,0,0,0.999,0,0,
5692,1178,0,0,0,1.006,0,0,
5697,1179,0,0,0,0.881,0,0,
5702,1180,0,0,0,1.004,0,0,
5707,1181,0,0,0,1.003,0,0,
5712,1182,0,0,0,1.002,0,0,
5716,1183,0,0,0,0.998,0,0,
5721,1184,0,0,0,0.999,0,0,
5726,1185,0,0,0,1.002,0,0,
5731,1186,0,0,0,0.996,0,0,
5736,1187,0,0,0,0.999,0,0,
5741,1188,0,0,0,0.998,0,0,
5746,1189,0,0,0,1.005,0,0,
5751,1190,0,0,0,1.008,0,0,
5756,1191,0,0,0,0.993,0,0,
5761,1192,0,0,0,0.996,0,0,
5765,1193,0,0,0,0.998,0,0,
5770,1194,0,0,0,0.876,0,0,
5775,1195,0,0,0,0.996,0,0,
5780,1196,0,0,0,1.001,0,0,
5784,1197,0,0,0,1.003,0,0,
5789,1198,0,0,0,1.005,0,0,
5794,1199,0,0,0,1.006,0,0,
5799,1200,0,0,0,1.001,0,0,
5804,1201,0,0,0,1.005,0,0,
5809,1202,0,0,0,1.004,0,0,
5813,1203,0,0,0,1.122,0,0,
5818,1204,0,0,0,1.002,0,0,
5823,1205,0,0,0,1.002,0,0,
5827,1206,0,0,0,1.001,0,0,
5833,1207,0,0,0,1.002,0,0,
5838,1208,0,0,0,1.003,0,0,
5843,1209,0,0,0,1.003,0,0,
5848,1210,0,0,0,0.995,0,0,
5852,1211,0,0,0,0.995,0,0,
5857,1212,0,0,0,1.125,0,0,
5862,1213,0,0,0,1.002,0,0,
5867,1214,0,0,0,0.996,0,0,
5872,1215,0,0,0,0.877,0,0,
5876,1216,0,0,0,1.123,0,0,
5881,1217,0,0,0,0.996,0,0,
5886,1218,0,0,0,1.000,0,0,
5891,1219,0,0,0,1.000,0,0,
5896,1220,0,0,0,1.121,0,0,
5900,1221,0,0,0,1.003,0,0,
5905,1222,0,0,0,0.999,0,0,
5910,1223,0,0,0,0.998,0,0,
5915,1224,0,0,0,1.000,0,0,
5920,1225,0,0,0,1.125,0,0,
5924,1226,0,0,0,0.999,0,0,
5929,1227,0,0,0,1.000,0,0,
5934,1228,0,0,0,0.999,0,0,
5939,1229,0,0,0,1.008,0,0,
5944,1230,0,0,0,1.010,0,0,
5949,1231,0,0,0,0.998,0,0,
5954,1232,0,0,0,0.875,0,0,
5959,1233,0,0,0,0.881,0,0,
5964,1234,0,0,0,0.997,0,0,
5969,1235,0,0,0,1.000,0,0,
5973,1236,0,0,0,1.000,0,0,
5978,1237,0,0,0,1.007,0,0,
5983,1238,0,0,0,1.006,0,0,
5988,1239,0,0,0,0.999,0,0,
5992,1240,0,0,0,1.001,0,0,
5997,1241,0,0,0,1.000,0,0,
6002,1242,0,0,0,1.122,0,0,
6007,1243,0,0,0,0.998,0,0,
6011,1244,0,0,0,0.995,0,0,
6016,1245,0,0,0,1.006,0,0,
6021,1246,0,0,0,1.000,0,0,
6026,1247,0,0,0,0.999,0,0,
6031,1248,0,0,0,1.006,0,0,
6036,1249,0,0,0,1.124,0,0,
6042,1250,0,0,0,1.012,0,0,
6047,1251,0,0,0,0.995,0,0,
6051,1252,0,0,0,0.994,0,0,
6056,1253,0,0,0,1.004,0,0,
6061,1254,0,0,0,0.998,0,0,
6066,1255,0,0,0,1.001,0,0,
6071,1256,0,0,0,0.994,0,0,
6076,1257,0,0,0,1.001,0,0,
6080,1258,0,0,0,1.125,0,0,
6085,1259,0,0,0,1.006,0,0,
6090,1260,0,0,0,0.998,0,0,
6095,1261,0,0,0,1.009,0,0,
6100,1262,0,0,0,1.005,0,0,
6105,1263,0,0,0,0.876,0,0,
6109,1264,0,0,0,0.996,0,0,
6114,1265,0,0,0,1.001,0,0,
6119,1266,0,0,0,0.998,0,0,
6124,1267,0,0,0,0.996,0,0,
6128,1268,0,0,0,1.110,0,0,
6133,1269,0,0,0,0.998,0,0,
6139,1270,0,0,0,1.000,0,0,
6144,1271,0,0,0,0.997,0,0,
6149,1272,0,0,0,1.005,0,0,
6154,1273,0,0,0,0.876,0,0,
6158,1274,0,0,0,0.993,0,0,
6163,1275,0,0,0,1.000,0,0,
6168,1276,0,0,0,0.875,0,0,
6173,1277,0,0,0,1.006,0,0,
6177,1278,0,0,0,1.000,0,0,
6182,1279,0,0,0,1.000,0,0,
6187,1280,0,0,0,0.998,0,0,
6192,1281,0,0,0,0.878,0,0,
6197,1282,0,0,0,0.998,0,0,
6202,1283,0,0,0,1.005,0,0,
6206,1284,0,0,0,1.123,0,0,
6211,1285,0,0,0,0.994,0,0,
6216,1286,0,0,0,1.002,0,0,
6220,1287,0,0,0,0.995,0,0,
6225,1288,0,0,0,0.999,0,0,
6230,1289,0,0,0,1.121,0,0,
6235,1290,0,0,0,0.993,0,0,
6240,1291,0,0,0,1.125,0,0,
6245,1292,0,0,0,1.000,0,0,
6250,1293,0,0,0,0.999,0,0,
6255,1294,0,0,0,1.002,0,0,
6260,1295,0,0,0,0.997,0,0,
6264,1296,0,0,0,1.002,0,0,
6269,1297,0,0,0,1.124,0,0,
6274,1298,0,0,0,1.009,0,0,
6280,1299,0,0,0,1.004,0,0,
6284,1300,0,0,0,1.122,0,0,
6289,1301,0,0,0,1.000,0,0,
6294,1302,0,0,0,1.001,0,0,
6299,1303,0,0,0,0.994,0,0,
6304,1304,0,0,0,1.009,0,0,
6308,1305,0,0,0,1.002,0,0,
6313,1306,0,0,0,1.012,0,0,
6318,1307,0,0,0,0.998,0,0,
6323,1308,0,0,0,1.001,0,0,
6327,1309,0,0,0,1.010,0,0,
6332,1310,0,0,0,1.000,0,0,
6337,1311,0,0,0,0.996,0,0,
6343,1312,0,0,0,0.880,0,0,
6348,1313,0,0,0,1.122,0,0,
6353,1314,0,0,0,0.998,0,0,
6357,1315,0,0,0,0.996,0,0,
6362,1316,0,0,0,1.005,0,0,
6367,1317,0,0,0,0.998,0,0,
6371,1318,0,0,0,0.995,0,0,
6376,1319,0,0,0,1.002,0,0,
6381,1320,0,0,0,0.998,0,0,
6386,1321,0,0,0,0.999,0,0,
6391,1322,0,0,0,0.875,0,0,
6396,1323,0,0,0,0.994,0,0,
6401,1324,0,0,0,1.000,0,0,
6405,1325,0,0,0,1.002,0,0,
6410,1326,0,0,0,1.002,0,0,
6415,1327,0,0,0,1.125,0,0,
6420,1328,0,0,0,0.993,0,0,
6424,1329,0,0,0,0.997,0,0,
6429,1330,0,0,0,1.114,0,0,
6434,1331,0,0,0,0.995,0,0,
6439,1332,0,0,0,1.000,0,0,
6444,1333,0,0,0,1.005,0,0,
6449,1334,0,0,0,0.994,0,0,
6454,1335,0,0,0,0.999,0,0,
6459,1336,0,0,0,1.006,0,0,
6464,1337,0,0,0,0.993,0,0,
6468,1338,0,0,0,1.004,0,0,
6473,1339,0,0,0,1.117,0,0,
6478,1340,0,0,0,1.000,0,0,
6482,1341,0,0,0,0.997,0,0,
6487,1342,0,0,0,1.002,0,0,
6492,1343,0,0,0,1.001,0,0,
6497,1344,0,0,0,1.124,0,0,
6502,1345,0,0,0,0.999,0,0,
6507,1346,0,0,0,0.995,0,0,
6511,1347,0,0,0,1.002,0,0,
6516,1348,0,0,0,1.003,0,0,
6521,1349,0,0,0,1.000,0,0,
6526,1350,0,0,0,1.007,0,0,
6530,1351,0,0,0,0.996,0,0,
6535,1352,0,0,0,0.997,0,0,
6540,1353,0,0,0,0.993,0,0,
6546,1354,0,0,0,0.997,0,0,
6551,1355,0,0,0,0.878,0,0,
6556,1356,0,0,0,0.998,0,0,
